nom_op,id_station_anfr,latitude,longitude,nom_reg,nom_dep,insee_dep,nom_com
SFR,0772700134,"48,64073","2,73313",Île-de-France,Seine-et-Marne,77,Soignolles-en-Brie
SFR,0772700135,"48,71001","2,75553",Île-de-France,Seine-et-Marne,77,Presles-en-Brie
SFR,0772700136,"48,8158","2,7904",Île-de-France,Seine-et-Marne,77,Villeneuve-Saint-Denis
SFR,0772700137,"48,8895","2,78322",Île-de-France,Seine-et-Marne,77,Coupvray
SFR,0772700138,"49,07973","2,61728",Île-de-France,Seine-et-Marne,77,Moussy-le-Neuf
SFR,0772700139,"48,37125","3,13133",Île-de-France,Seine-et-Marne,77,Gravon
SFR,0772700287,"48,57234","2,67185",Île-de-France,Seine-et-Marne,77,Voisenon
SFR,0772700142,"48,7018","2,57756",Île-de-France,Seine-et-Marne,77,Servon
SFR,0772700143,"48,69901","2,69783",Île-de-France,Seine-et-Marne,77,Grisy-Suisnes
SFR,0772700144,"48,68541","2,72376",Île-de-France,Seine-et-Marne,77,Coubert
SFR,0772700145,"48,54962","2,75254",Île-de-France,Seine-et-Marne,77,Sivry-Courtry
SFR,0772700121,"48,42029","2,93385",Île-de-France,Seine-et-Marne,77,Forges
SFR,0772700124,"48,38171","3,04106",Île-de-France,Seine-et-Marne,77,Marolles-sur-Seine
SFR,0772700148,"49,02199","2,59962",Île-de-France,Seine-et-Marne,77,Le Mesnil-Amelot
SFR,0772700149,"48,83056","2,66965",Île-de-France,Seine-et-Marne,77,Collégien
SFR,0772700131,"48,94499","2,6079",Île-de-France,Seine-et-Marne,77,Villeparisis
SFR,0772700151,"48,8791","2,6607",Île-de-France,Seine-et-Marne,77,Pomponne
SFR,0772700152,"48,83861","2,65757",Île-de-France,Seine-et-Marne,77,Torcy
SFR,0772700153,"48,91045","2,63917",Île-de-France,Seine-et-Marne,77,Villevaudé
SFR,0772700154,"48,63134","2,63013",Île-de-France,Seine-et-Marne,77,Évry-Grégy-sur-Yerre
SFR,0772700155,"48,52274","2,63815",Île-de-France,Seine-et-Marne,77,Dammarie-les-Lys
SFR,0772700156,"48,52604","2,69367",Île-de-France,Seine-et-Marne,77,Vaux-le-Pénil
SFR,0772700116,"48,56028","2,52841",Île-de-France,Seine-et-Marne,77,Saint-Fargeau-Ponthierry
SFR,0772700158,"48,595","2,63113",Île-de-France,Seine-et-Marne,77,Vert-Saint-Denis
SFR,0772700160,"48,95334","2,76101",Île-de-France,Seine-et-Marne,77,Charmentray
SFR,0772700161,"49,07948","2,81418",Île-de-France,Seine-et-Marne,77,Oissery
SFR,0772700162,"48,95838","2,99943",Île-de-France,Seine-et-Marne,77,Saint-Jean-les-Deux-Jumeaux
SFR,0772700163,"48,94163","3,16115",Île-de-France,Seine-et-Marne,77,La Ferté-sous-Jouarre
SFR,0772700164,"48,51401","3,03094",Île-de-France,Seine-et-Marne,77,Villeneuve-les-Bordes
SFR,0772700165,"48,30375","2,83449",Île-de-France,Seine-et-Marne,77,Villemer
SFR,0772700166,"48,32361","2,56334",Île-de-France,Seine-et-Marne,77,La Chapelle-la-Reine
SFR,0772700167,"48,36535","2,49089",Île-de-France,Seine-et-Marne,77,Noisy-sur-École
SFR,0772700169,"48,63101","3,02999",Île-de-France,Seine-et-Marne,77,Gastins
SFR,0772700170,"48,21742","2,9553",Île-de-France,Seine-et-Marne,77,Vaux-sur-Lunain
SFR,0772700171,"48,1575","2,81917",Île-de-France,Seine-et-Marne,77,Bransles
SFR,0772700172,"48,31026","2,45715",Île-de-France,Seine-et-Marne,77,Buthiers
SFR,0772700141,"48,53746","2,62508",Île-de-France,Seine-et-Marne,77,Le Mée-sur-Seine
SFR,0772700174,"48,62023","2,57477",Île-de-France,Seine-et-Marne,77,Moissy-Cramayel
SFR,0772700175,"48,9489","2,90668",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700176,"48,2692","2,6843",Île-de-France,Seine-et-Marne,77,Saint-Pierre-lès-Nemours
SFR,0772700177,"48,26948","2,7062",Île-de-France,Seine-et-Marne,77,Nemours
SFR,0772700178,"48,38428","2,95508",Île-de-France,Seine-et-Marne,77,Montereau-Fault-Yonne
SFR,0772700179,"48,97669","2,64524",Île-de-France,Seine-et-Marne,77,Mitry-Mory
SFR,0772700180,"48,87712","2,69806",Île-de-France,Seine-et-Marne,77,Lagny-sur-Marne
SFR,0772700181,"48,85412","2,59155",Île-de-France,Seine-et-Marne,77,Champs-sur-Marne
SFR,0772700182,"48,79798","2,62937",Île-de-France,Seine-et-Marne,77,Pontault-Combault
SFR,0772700183,"48,83972","2,71639",Île-de-France,Seine-et-Marne,77,Bussy-Saint-Georges
SFR,0772700184,"48,68798","2,61034",Île-de-France,Seine-et-Marne,77,Brie-Comte-Robert
SFR,0772700185,"48,75032","2,62186",Île-de-France,Seine-et-Marne,77,Lésigny
SFR,0772700186,"48,66039","2,54709",Île-de-France,Seine-et-Marne,77,Combs-la-Ville
SFR,0772700187,"48,82239","3,09639",Île-de-France,Seine-et-Marne,77,Coulommiers
SFR,0772700188,"48,40329","2,72953",Île-de-France,Seine-et-Marne,77,Avon
SFR,0772700189,"48,54384","2,6613",Île-de-France,Seine-et-Marne,77,Melun
SFR,0772700190,"48,9852","2,62858",Île-de-France,Seine-et-Marne,77,Mitry-Mory
SFR,0772700192,"48,59153","2,57511",Île-de-France,Seine-et-Marne,77,Savigny-le-Temple
SFR,0772700193,"48,89759","2,59208",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700194,"48,87015","2,62539",Île-de-France,Seine-et-Marne,77,Vaires-sur-Marne
SFR,0772700195,"48,55072","2,67178",Île-de-France,Seine-et-Marne,77,Melun
SFR,0772700196,"48,55277","3,3078",Île-de-France,Seine-et-Marne,77,Provins
SFR,0772700197,"48,79544","2,6427",Île-de-France,Seine-et-Marne,77,Roissy-en-Brie
SFR,0772700198,"48,93918","2,85588",Île-de-France,Seine-et-Marne,77,Villenoy
SFR,0772700199,"48,56801","2,59158",Île-de-France,Seine-et-Marne,77,Cesson
SFR,0772700200,"48,96389","2,89251",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700201,"48,52575","2,64141",Île-de-France,Seine-et-Marne,77,Dammarie-les-Lys
SFR,0772700204,"48,8473","2,64274",Île-de-France,Seine-et-Marne,77,Torcy
SFR,0772700205,"48,87513","2,7204",Île-de-France,Seine-et-Marne,77,Lagny-sur-Marne
SFR,0772700206,"48,88215","2,77192",Île-de-France,Seine-et-Marne,77,Chessy
SFR,0772700207,"48,87901","2,59353",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700208,"48,34439","2,73813",Île-de-France,Seine-et-Marne,77,Montigny-sur-Loing
SFR,0772700209,"48,93863","2,99509",Île-de-France,Seine-et-Marne,77,Montceaux-lès-Meaux
SFR,0772700211,"48,95712","2,9088",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700213,"48,46657","2,69176",Île-de-France,Seine-et-Marne,77,Bois-le-Roi
SFR,0772700214,"48,42673","2,71073",Île-de-France,Seine-et-Marne,77,Fontainebleau
SFR,0772700216,"49,04633","2,66584",Île-de-France,Seine-et-Marne,77,Longperrier
SFR,0772700217,"48,74812","2,72487",Île-de-France,Seine-et-Marne,77,Gretz-Armainvilliers
SFR,0772700219,"48,98659","3,14604",Île-de-France,Seine-et-Marne,77,Chamigny
SFR,0772700220,"48,25221","2,7678",Île-de-France,Seine-et-Marne,77,Poligny
SFR,0772700221,"48,34629","2,46001",Île-de-France,Seine-et-Marne,77,Tousson
SFR,0772700222,"48,5538","2,52188",Île-de-France,Seine-et-Marne,77,Saint-Fargeau-Ponthierry
SFR,0772700223,"48,88901","2,83537",Île-de-France,Seine-et-Marne,77,Montry
SFR,0772700225,"48,92545","2,71363",Île-de-France,Seine-et-Marne,77,Annet-sur-Marne
SFR,0772700226,"48,46477","2,51571",Île-de-France,Seine-et-Marne,77,Cély
SFR,0772700147,"48,72162","2,65189",Île-de-France,Seine-et-Marne,77,Chevry-Cossigny
SFR,0772700229,"49,01463","2,97266",Île-de-France,Seine-et-Marne,77,Congis-sur-Thérouanne
SFR,0772700230,"48,63528","2,96614",Île-de-France,Seine-et-Marne,77,Courpalay
SFR,0772700231,"49,09318","3,0739",Île-de-France,Seine-et-Marne,77,Crouy-sur-Ourcq
SFR,0772700232,"48,86652","3,13544",Île-de-France,Seine-et-Marne,77,Doue
SFR,0772700233,"48,80445","2,9583",Île-de-France,Seine-et-Marne,77,Guérard
SFR,0772700234,"48,80324","3,27581",Île-de-France,Seine-et-Marne,77,Jouy-sur-Morin
SFR,0772700236,"48,98632","3,17974",Île-de-France,Seine-et-Marne,77,Luzancy
SFR,0772700237,"48,78706","2,90257",Île-de-France,Seine-et-Marne,77,Mortcerf
SFR,0772700238,"48,81581","3,02493",Île-de-France,Seine-et-Marne,77,Pommeuse
SFR,0772700239,"48,70188","2,96293",Île-de-France,Seine-et-Marne,77,Lumigny-Nesles-Ormeaux
SFR,0772700240,"48,66556","2,77863",Île-de-France,Seine-et-Marne,77,Ozouer-le-Voulgis
SFR,0772700241,"48,96809","3,22498",Île-de-France,Seine-et-Marne,77,Saâcy-sur-Marne
SFR,0772700002,"48,49655","2,54813",Île-de-France,Seine-et-Marne,77,Saint-Sauveur-sur-École
SFR,0772700453,"49,04222","2,82002",Île-de-France,Seine-et-Marne,77,Saint-Soupplets
SFR,0772700245,"48,39446","2,76319",Île-de-France,Seine-et-Marne,77,Fontainebleau
SFR,0772700246,"48,87189","3,34813",Île-de-France,Seine-et-Marne,77,Villeneuve-sur-Bellot
SFR,0772700364,"48,85805","2,86919",Île-de-France,Seine-et-Marne,77,Villiers-sur-Morin
SFR,0772700248,"48,34326","2,77408",Île-de-France,Seine-et-Marne,77,Montigny-sur-Loing
SFR,0772700250,"48,83855","2,63151",Île-de-France,Seine-et-Marne,77,Lognes
SFR,0772700251,"48,95606","2,886",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700252,"48,53816","2,6685",Île-de-France,Seine-et-Marne,77,Melun
SFR,0772700254,"48,95819","2,97203",Île-de-France,Seine-et-Marne,77,Trilport
SFR,0772700593,"48,86277","2,80807",Île-de-France,Seine-et-Marne,77,Magny-le-Hongre
SFR,0772700012,"48,28","2,59807",Île-de-France,Seine-et-Marne,77,Larchant
SFR,0772700256,"48,24314","2,91414",Île-de-France,Seine-et-Marne,77,Lorrez-le-Bocage-Préaux
SFR,0772700572,"48,94528","2,67168",Île-de-France,Seine-et-Marne,77,Claye-Souilly
SFR,0772700526,"48,63012","2,81122",Île-de-France,Seine-et-Marne,77,Guignes
SFR,0772700645,"48,83486","2,65011",Île-de-France,Seine-et-Marne,77,Lognes
SFR,0772700635,"48,59592","2,58064",Île-de-France,Seine-et-Marne,77,Savigny-le-Temple
SFR,0772700605,"48,66472","2,55609",Île-de-France,Seine-et-Marne,77,Combs-la-Ville
SFR,0772700606,"48,79896","2,61109",Île-de-France,Seine-et-Marne,77,Pontault-Combault
SFR,0772700584,"48,79583","2,60502",Île-de-France,Seine-et-Marne,77,Pontault-Combault
SFR,0772700600,"48,88272","2,58181",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700653,"48,5403","2,55479",Île-de-France,Seine-et-Marne,77,Seine-Port
SFR,0772700611,"48,90352","2,58943",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700646,"48,66021","2,56557",Île-de-France,Seine-et-Marne,77,Combs-la-Ville
SFR,0772700589,"48,62682","2,53945",Île-de-France,Seine-et-Marne,77,Lieusaint
SFR,0772700587,"48,85512","2,6652",Île-de-France,Seine-et-Marne,77,Saint-Thibault-des-Vignes
SFR,0772700609,"48,88333","2,70973",Île-de-France,Seine-et-Marne,77,Thorigny-sur-Marne
SFR,0772700591,"48,60972","2,57695",Île-de-France,Seine-et-Marne,77,Lieusaint
SFR,0772700711,"48,77671","2,61099",Île-de-France,Seine-et-Marne,77,Pontault-Combault
SFR,0772700573,"48,75916","2,70056",Île-de-France,Seine-et-Marne,77,Ozoir-la-Ferrière
SFR,0772700556,"48,79737","2,64261",Île-de-France,Seine-et-Marne,77,Roissy-en-Brie
SFR,0772700660,"48,87072","2,72439",Île-de-France,Seine-et-Marne,77,Lagny-sur-Marne
SFR,0772700604,"48,89595","2,6169",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700659,"48,84361","2,63417",Île-de-France,Seine-et-Marne,77,Lognes
SFR,0772700597,"48,81565","2,62095",Île-de-France,Seine-et-Marne,77,Émerainville
SFR,0772700612,"48,58021","2,55461",Île-de-France,Seine-et-Marne,77,Nandy
SFR,0772700613,"48,95102","2,60084",Île-de-France,Seine-et-Marne,77,Villeparisis
SFR,0772700666,"48,98106","2,6132",Île-de-France,Seine-et-Marne,77,Mitry-Mory
SFR,0772700650,"48,8348","2,6674",Île-de-France,Seine-et-Marne,77,Collégien
SFR,0772700570,"48,78611","3,10168",Île-de-France,Seine-et-Marne,77,Beautheil-Saints
SFR,0772700616,"48,51611","2,67196",Île-de-France,Seine-et-Marne,77,Vaux-le-Pénil
SFR,0772700603,"48,97178","2,58388",Île-de-France,Seine-et-Marne,77,Mitry-Mory
SFR,0772700628,"48,83509","2,70715",Île-de-France,Seine-et-Marne,77,Bussy-Saint-Georges
SFR,0772700639,"48,87087","2,74638",Île-de-France,Seine-et-Marne,77,Montévrain
SFR,0772700571,"48,41869","3,22346",Île-de-France,Seine-et-Marne,77,Mouy-sur-Seine
SFR,0772700655,"48,82443","2,98594",Île-de-France,Seine-et-Marne,77,Pommeuse
SFR,0772700630,"48,93048","3,20704",Île-de-France,Seine-et-Marne,77,Saint-Cyr-sur-Morin
SFR,0772700640,"48,48257","3,15057",Île-de-France,Seine-et-Marne,77,Mons-en-Montois
SFR,0772700598,"48,64823","2,8704",Île-de-France,Seine-et-Marne,77,Argentières
SFR,0772700668,"48,85574","2,7759",Île-de-France,Seine-et-Marne,77,Serris
SFR,0772700658,"48,83124","2,88008",Île-de-France,Seine-et-Marne,77,Voulangis
SFR,0772700620,"48,40955","2,93285",Île-de-France,Seine-et-Marne,77,Forges
SFR,0772700642,"48,99027","3,05662",Île-de-France,Seine-et-Marne,77,Jaignes
SFR,0772700641,"48,9642","3,01262",Île-de-France,Seine-et-Marne,77,Changis-sur-Marne
SFR,0772700614,"48,23081","2,65986",Île-de-France,Seine-et-Marne,77,Faÿ-lès-Nemours
SFR,0772700626,"48,25277","2,66185",Île-de-France,Seine-et-Marne,77,Ormesson
SFR,0772700665,"48,31967","2,50461",Île-de-France,Seine-et-Marne,77,Boissy-aux-Cailles
SFR,0772700618,"48,57917","3,40917",Île-de-France,Seine-et-Marne,77,Léchelle
SFR,0772700624,"48,26139","2,43194",Île-de-France,Seine-et-Marne,77,Boulancourt
SFR,0772700651,"48,41056","2,7896",Île-de-France,Seine-et-Marne,77,Thomery
SFR,0772700627,"48,2434","2,961",Île-de-France,Seine-et-Marne,77,Chevry-en-Sereine
SFR,0772700662,"48,55062","3,05947",Île-de-France,Seine-et-Marne,77,Rampillon
SFR,0772700689,"49,05559","2,67956",Île-de-France,Seine-et-Marne,77,Dammartin-en-Goële
SFR,0772700669,"48,88694","2,91001",Île-de-France,Seine-et-Marne,77,Bouleurs
SFR,0772700638,"48,67004","2,62952",Île-de-France,Seine-et-Marne,77,Évry-Grégy-sur-Yerre
SFR,0772700619,"48,64403","3,28806",Île-de-France,Seine-et-Marne,77,Courchamp
SFR,0772700699,"48,84139","3,34502",Île-de-France,Seine-et-Marne,77,Bellot
SFR,0772700713,"48,85752","3,3147",Île-de-France,Seine-et-Marne,77,Bellot
SFR,0772700710,"48,6413","2,78588",Île-de-France,Seine-et-Marne,77,Yèbles
SFR,0772700622,"48,23825","2,85397",Île-de-France,Seine-et-Marne,77,Paley
SFR,0772700678,"48,86845","2,7673",Île-de-France,Seine-et-Marne,77,Chessy
SFR,0772700680,"48,87083","2,77998",Île-de-France,Seine-et-Marne,77,Chessy
SFR,0772700690,"48,24782","2,77407",Île-de-France,Seine-et-Marne,77,Poligny
SFR,0772700682,"48,23477","2,6997",Île-de-France,Seine-et-Marne,77,Bagneaux-sur-Loing
SFR,0772700709,"48,39182","2,90571",Île-de-France,Seine-et-Marne,77,La Grande-Paroisse
SFR,0772700701,"48,27349","2,67612",Île-de-France,Seine-et-Marne,77,Saint-Pierre-lès-Nemours
SFR,0772700636,"48,92278","3,05667",Île-de-France,Seine-et-Marne,77,Signy-Signets
SFR,0772700629,"48,51528","3,29973",Île-de-France,Seine-et-Marne,77,Soisy-Bouy
SFR,0772700694,"48,84014","3,02996",Île-de-France,Seine-et-Marne,77,Giremoutiers
SFR,0772700693,"49,06067","2,91524",Île-de-France,Seine-et-Marne,77,Puisieux
SFR,0772700648,"48,24806","3,01805",Île-de-France,Seine-et-Marne,77,Blennes
SFR,0772700705,"48,86916","2,65115",Île-de-France,Seine-et-Marne,77,Vaires-sur-Marne
SFR,0772700719,"48,5556","2,65035",Île-de-France,Seine-et-Marne,77,Melun
SFR,0772700656,"48,99927","2,70425",Île-de-France,Seine-et-Marne,77,Nantouillet
SFR,0772700687,"49,05611","2,85445",Île-de-France,Seine-et-Marne,77,Forfry
SFR,0772700724,"48,73018","3,26899",Île-de-France,Seine-et-Marne,77,Leudon-en-Brie
SFR,0772700704,"48,53187","2,62758",Île-de-France,Seine-et-Marne,77,Le Mée-sur-Seine
SFR,0772700727,"48,26485","2,56112",Île-de-France,Seine-et-Marne,77,Guercheville
SFR,0772700804,"49,00097","3,01257",Île-de-France,Seine-et-Marne,77,Isles-les-Meldeuses
SFR,0772700725,"48,35937","2,99529",Île-de-France,Seine-et-Marne,77,Cannes-Écluse
SFR,0772700729,"48,54114","2,62789",Île-de-France,Seine-et-Marne,77,Le Mée-sur-Seine
SFR,0772700257,"48,85251","2,60297",Île-de-France,Seine-et-Marne,77,Champs-sur-Marne
SFR,0772700258,"48,9741","2,86532",Île-de-France,Seine-et-Marne,77,Crégy-lès-Meaux
SFR,0772700594,"48,50972","2,60743",Île-de-France,Seine-et-Marne,77,Dammarie-les-Lys
SFR,0772700259,"48,53881","2,64307",Île-de-France,Seine-et-Marne,77,Le Mée-sur-Seine
SFR,0772700260,"48,96609","2,94907",Île-de-France,Seine-et-Marne,77,Trilport
SFR,0772700261,"48,86971","2,69085",Île-de-France,Seine-et-Marne,77,Saint-Thibault-des-Vignes
SFR,0772700262,"48,89254","2,71079",Île-de-France,Seine-et-Marne,77,Thorigny-sur-Marne
SFR,0772700263,"48,56167","2,63641",Île-de-France,Seine-et-Marne,77,Vert-Saint-Denis
SFR,0772700264,"48,95192","2,90003",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700266,"48,95701","2,6857",Île-de-France,Seine-et-Marne,77,Messy
SFR,0772700267,"48,76139","2,8064",Île-de-France,Seine-et-Marne,77,Neufmoutiers-en-Brie
SFR,0772700268,"48,79772","2,79882",Île-de-France,Seine-et-Marne,77,Villeneuve-Saint-Denis
SFR,0772700270,"48,49026","3,30049",Île-de-France,Seine-et-Marne,77,Gouaix
SFR,0772700271,"48,40594","2,97188",Île-de-France,Seine-et-Marne,77,Montereau-Fault-Yonne
SFR,0772700272,"48,48812","2,84828",Île-de-France,Seine-et-Marne,77,Les Écrennes
SFR,0772700273,"48,37012","3,0947",Île-de-France,Seine-et-Marne,77,Misy-sur-Yonne
SFR,0772700596,"48,83435","2,79225",Île-de-France,Seine-et-Marne,77,Serris
SFR,0772700274,"48,58638","2,81686",Île-de-France,Seine-et-Marne,77,Champeaux
SFR,0772700275,"48,40172","2,69167",Île-de-France,Seine-et-Marne,77,Fontainebleau
SFR,0772700716,"48,9781","3,19926",Île-de-France,Seine-et-Marne,77,Méry-sur-Marne
SFR,0772700454,"48,84337","2,61662",Île-de-France,Seine-et-Marne,77,Noisiel
SFR,0772700471,"48,83639","2,70946",Île-de-France,Seine-et-Marne,77,Bussy-Saint-Georges
SFR,0772700278,"48,82637","2,71386",Île-de-France,Seine-et-Marne,77,Ferrières-en-Brie
SFR,0772700279,"48,66197","2,57876",Île-de-France,Seine-et-Marne,77,Combs-la-Ville
SFR,0772700280,"48,82587","2,60845",Île-de-France,Seine-et-Marne,77,Émerainville
SFR,0772700281,"48,73583","2,59476",Île-de-France,Seine-et-Marne,77,Lésigny
SFR,0772700282,"48,95651","2,60227",Île-de-France,Seine-et-Marne,77,Mitry-Mory
SFR,0772700283,"49,00487","2,62785",Île-de-France,Seine-et-Marne,77,Compans
SFR,0772700284,"48,70613","2,5933",Île-de-France,Seine-et-Marne,77,Servon
SFR,0772700286,"48,90086","2,77098",Île-de-France,Seine-et-Marne,77,Chalifert
SFR,0772700157,"48,85606","2,74313",Île-de-France,Seine-et-Marne,77,Chanteloup-en-Brie
SFR,0772700288,"48,60183","2,56041",Île-de-France,Seine-et-Marne,77,Savigny-le-Temple
SFR,0772700290,"48,89613","2,67824",Île-de-France,Seine-et-Marne,77,Pomponne
SFR,0772700291,"49,01333","2,9128",Île-de-France,Seine-et-Marne,77,Chambry
SFR,0772700292,"49,05664","3,1031",Île-de-France,Seine-et-Marne,77,Vendrest
SFR,0772700293,"49,05387","3,14272",Île-de-France,Seine-et-Marne,77,Coulombs-en-Valois
SFR,0772700294,"48,98667","2,76446",Île-de-France,Seine-et-Marne,77,Charny
SFR,0772700295,"48,56305","3,01168",Île-de-France,Seine-et-Marne,77,Nangis
SFR,0772700296,"48,75137","3,21085",Île-de-France,Seine-et-Marne,77,Choisy-en-Brie
SFR,0772700297,"48,78872","3,00625",Île-de-France,Seine-et-Marne,77,Faremoutiers
SFR,0772700298,"48,94043","2,70431",Île-de-France,Seine-et-Marne,77,Annet-sur-Marne
SFR,0772700299,49,"2,84919",Île-de-France,Seine-et-Marne,77,Penchard
SFR,0772700300,"49,03099","2,97849",Île-de-France,Seine-et-Marne,77,Congis-sur-Thérouanne
SFR,0772700301,"49,04076","3,02455",Île-de-France,Seine-et-Marne,77,Lizy-sur-Ourcq
SFR,0772700303,"48,7402","2,77715",Île-de-France,Seine-et-Marne,77,Tournan-en-Brie
SFR,0772700305,"48,96593","2,87494",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700306,"49,04798","3,17074",Île-de-France,Seine-et-Marne,77,Dhuisy
SFR,0772700308,"48,54186","3,46674",Île-de-France,Seine-et-Marne,77,Chalautre-la-Grande
SFR,0772700309,"48,3416","2,611",Île-de-France,Seine-et-Marne,77,Ury
SFR,0772700310,"48,21991","2,60646",Île-de-France,Seine-et-Marne,77,Aufferville
SFR,0772700311,"48,83606","2,59064",Île-de-France,Seine-et-Marne,77,Champs-sur-Marne
SFR,0772700312,"48,55661","2,97814",Île-de-France,Seine-et-Marne,77,Nangis
SFR,0772700314,"48,8925","2,61113",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700315,"48,40236","3,025",Île-de-France,Seine-et-Marne,77,Saint-Germain-Laval
SFR,0772700316,"48,62101","2,72291",Île-de-France,Seine-et-Marne,77,Champdeuil
SFR,0772700317,"48,90767","2,68102",Île-de-France,Seine-et-Marne,77,Villevaudé
SFR,0772700319,"48,96936","2,74937",Île-de-France,Seine-et-Marne,77,Charny
SFR,0772700320,"49,01139","2,87946",Île-de-France,Seine-et-Marne,77,Barcy
SFR,0772700321,"48,33515","2,71157",Île-de-France,Seine-et-Marne,77,Bourron-Marlotte
SFR,0772700322,"48,50727","3,20239",Île-de-France,Seine-et-Marne,77,Savins
SFR,0772700324,"48,47055","2,97987",Île-de-France,Seine-et-Marne,77,Laval-en-Brie
SFR,0772700327,"48,93531","2,623",Île-de-France,Seine-et-Marne,77,Villeparisis
SFR,0772700328,"48,88466","2,57618",Île-de-France,Seine-et-Marne,77,Chelles
SFR,0772700329,"48,51517","2,65116",Île-de-France,Seine-et-Marne,77,Dammarie-les-Lys
SFR,0772700330,"48,71153","2,57993",Île-de-France,Seine-et-Marne,77,Servon
SFR,0772700331,"48,53235","2,68377",Île-de-France,Seine-et-Marne,77,Vaux-le-Pénil
SFR,0772700452,"48,90727","2,60667",Île-de-France,Seine-et-Marne,77,Courtry
SFR,0772700333,"48,6455","3,40718",Île-de-France,Seine-et-Marne,77,Villiers-Saint-Georges
SFR,0772700567,"48,55396","2,60385",Île-de-France,Seine-et-Marne,77,Cesson
SFR,0772700335,"48,91148","3,22964",Île-de-France,Seine-et-Marne,77,Orly-sur-Morin
SFR,0772700336,"48,94328","3,07379",Île-de-France,Seine-et-Marne,77,Sammeron
SFR,0772700337,"48,51608","2,55873",Île-de-France,Seine-et-Marne,77,Pringy
SFR,0772700338,"48,79822","3,43471",Île-de-France,Seine-et-Marne,77,Meilleray
SFR,0772700339,"48,88351","3,2938",Île-de-France,Seine-et-Marne,77,Sablonnières
SFR,0772700697,"48,86416","2,77835",Île-de-France,Seine-et-Marne,77,Chessy
SFR,0772700341,"49,06302","2,66423",Île-de-France,Seine-et-Marne,77,Dammartin-en-Goële
SFR,0772700342,"48,42425","3,10982",Île-de-France,Seine-et-Marne,77,Châtenay-sur-Seine
SFR,0772700343,"48,76297","2,77181",Île-de-France,Seine-et-Marne,77,Favières
SFR,0772700345,"48,85149","2,62115",Île-de-France,Seine-et-Marne,77,Noisiel
SFR,0772700346,"48,57361","2,75584",Île-de-France,Seine-et-Marne,77,Fouju
SFR,0772700347,"48,18249","2,71834",Île-de-France,Seine-et-Marne,77,Souppes-sur-Loing
SFR,0772700348,"48,42527","2,76195",Île-de-France,Seine-et-Marne,77,Samoreau
SFR,0772700349,"48,76637","3,36473",Île-de-France,Seine-et-Marne,77,La Chapelle-Moutils
SFR,0772700350,"49,06555","3,13024",Île-de-France,Seine-et-Marne,77,Coulombs-en-Valois
SFR,0772700351,"48,58966","2,96785",Île-de-France,Seine-et-Marne,77,Grandpuits-Bailly-Carrois
SFR,0772700352,"48,47377","3,08502",Île-de-France,Seine-et-Marne,77,Gurcy-le-Châtel
SFR,0772700353,"48,87238","2,99354",Île-de-France,Seine-et-Marne,77,Maisoncelles-en-Brie
SFR,0772700354,"48,73924","3,00082",Île-de-France,Seine-et-Marne,77,Pézarches
SFR,0772700355,"48,26736","2,85697",Île-de-France,Seine-et-Marne,77,Villemaréchal
SFR,0772700356,"48,48139","2,56391",Île-de-France,Seine-et-Marne,77,Perthes
SFR,0772700357,"48,64806","2,86119",Île-de-France,Seine-et-Marne,77,Beauvoir
SFR,0772700359,"48,96528","2,90863",Île-de-France,Seine-et-Marne,77,Meaux
SFR,0772700360,"48,66889","2,81196",Île-de-France,Seine-et-Marne,77,Chaumes-en-Brie
SFR,0772700361,"48,5286","2,74556",Île-de-France,Seine-et-Marne,77,Sivry-Courtry
SFR,0772700524,"48,67456","2,68404",Île-de-France,Seine-et-Marne,77,Coubert
SFR,0772700503,"48,63112","2,59843",Île-de-France,Seine-et-Marne,77,Moissy-Cramayel
SFR,0772700362,"48,47229","2,87322",Île-de-France,Seine-et-Marne,77,Pamfou
SFR,0772700447,"48,822","2,64099",Île-de-France,Seine-et-Marne,77,Croissy-Beaubourg
SFR,0772700527,"48,80306","2,60251",Île-de-France,Seine-et-Marne,77,Pontault-Combault
SFR,0772700577,"48,84333","2,82501",Île-de-France,Seine-et-Marne,77,Bailly-Romainvilliers
SFR,0772700525,"48,72693","3,18001",Île-de-France,Seine-et-Marne,77,Chevru
SFR,0772700528,"48,50416","2,66223",Île-de-France,Seine-et-Marne,77,La Rochette
SFR,0772700451,"48,83626","2,58558",Île-de-France,Seine-et-Marne,77,Champs-sur-Marne
SFR,0772700538,"48,68954","2,5996",Île-de-France,Seine-et-Marne,77,Brie-Comte-Robert
SFR,0772700580,"48,94674","2,69476",Île-de-France,Seine-et-Marne,77,Claye-Souilly
SFR,0772700550,"48,85383","2,83987",Île-de-France,Seine-et-Marne,77,Coutevroult
