nom_op,id_station_anfr,latitude,longitude,nom_com
SFR,772700329,48.51517,2.65116,Dammarie-les-Lys
SFR,772700330,48.71153,2.57993,Servon
SFR,772700331,48.53235,2.68377,Vaux-le-Pénil
SFR,772700452,48.90727,2.60667,Courtry
SFR,772700333,48.6455,3.40718,Villiers-Saint-Georges
SFR,772700567,48.55396,2.60385,Cesson
SFR,772700335,48.91148,3.22964,Orly-sur-Morin
SFR,772700336,48.94328,3.07379,Sammeron
SFR,772700337,48.51608,2.55873,Pringy
SFR,772700338,48.79822,3.43471,Meilleray
SFR,772700339,48.88351,3.2938,Sablonnières
SFR,772700697,48.86416,2.77835,Chessy
SFR,772700341,49.06302,2.66423,Dammartin-en-Goële
SFR,772700342,48.42425,3.10982,Châtenay-sur-Seine
SFR,772700343,48.76297,2.77181,Favières
SFR,772700345,48.85149,2.62115,Noisiel
SFR,772700346,48.57361,2.75584,Fouju
SFR,772700347,48.18249,2.71834,Souppes-sur-Loing
SFR,772700348,48.42527,2.76195,Samoreau
SFR,772700349,48.76637,3.36473,La Chapelle-Moutils
SFR,772700350,49.06555,3.13024,Coulombs-en-Valois
SFR,772700351,48.58966,2.96785,Grandpuits-Bailly-Carrois
SFR,772700352,48.47377,3.08502,Gurcy-le-Châtel
SFR,772700353,48.87238,2.99354,Maisoncelles-en-Brie
SFR,772700354,48.73924,3.00082,Pézarches
SFR,772700355,48.26736,2.85697,Villemaréchal
SFR,772700356,48.48139,2.56391,Perthes
SFR,772700357,48.64806,2.86119,Beauvoir
SFR,772700359,48.96528,2.90863,Meaux
SFR,772700360,48.66889,2.81196,Chaumes-en-Brie
SFR,772700361,48.5286,2.74556,Sivry-Courtry
SFR,772700524,48.67456,2.68404,Coubert
SFR,772700503,48.63112,2.59843,Moissy-Cramayel
SFR,772700362,48.47229,2.87322,Pamfou
SFR,772700447,48.822,2.64099,Croissy-Beaubourg
SFR,772700527,48.80306,2.60251,Pontault-Combault
SFR,772700577,48.84333,2.82501,Bailly-Romainvilliers
SFR,772700525,48.72693,3.18001,Chevru
SFR,772700528,48.50416,2.66223,La Rochette
SFR,772700451,48.83626,2.58558,Champs-sur-Marne
SFR,772700538,48.68954,2.5996,Brie-Comte-Robert
SFR,772700580,48.94674,2.69476,Claye-Souilly
SFR,772700550,48.85383,2.83987,Coutevroult
SFR,772700478,48.39578,2.95295,Montereau-Fault-Yonne
SFR,772700462,48.4149,2.72174,Avon
SFR,772700565,48.94688,2.87273,Villenoy
SFR,772700696,49.08224,2.68272,Othis
SFR,772700558,49.03044,2.69593,Saint-Mard
SFR,772700582,49.02722,3.01639,Lizy-sur-Ourcq
SFR,772700560,49.07778,2.79777,Saint-Pathus
SFR,772700476,48.49676,2.79784,Le Châtelet-en-Brie
SFR,772700551,48.9586,2.86779,Meaux
SFR,772700494,48.36124,2.98021,Cannes-Écluse
SFR,772700531,48.64472,2.82305,Verneuil-l'Étang
SFR,772700480,48.2995,2.79132,Nonville
SFR,772700497,48.14249,2.68834,Château-Landon
SFR,772700501,48.27696,2.69314,Saint-Pierre-lès-Nemours
SFR,772700482,48.19513,2.64706,Bougligny
SFR,772700516,48.26259,2.49745,Rumont
SFR,772700491,48.22391,2.7075,Bagneaux-sur-Loing
SFR,772700498,48.25665,2.6864,Saint-Pierre-lès-Nemours
SFR,772700505,48.56052,3.30257,Provins
SFR,772700509,48.61832,3.39081,Beauchery-Saint-Martin
SFR,772700549,48.95963,3.05397,Ussy-sur-Marne
SFR,772700506,48.78779,3.1608,Marolles-en-Brie
SFR,772700461,48.35053,2.89122,Ville-Saint-Jacques
SFR,772700484,48.44851,2.8908,Valence-en-Brie
SFR,772700464,48.57332,2.86279,Bombon
SFR,772700559,49.00782,2.67522,Thieux
SFR,772700507,48.69974,3.34882,Cerneux
SFR,772700553,48.70999,2.81223,Châtres
SFR,772700529,48.81599,2.928,Dammartin-sur-Tigeaux
SFR,772700548,48.66934,2.66862,Grisy-Suisnes
SFR,772700583,48.91795,2.76005,Jablines
SFR,772700490,48.51074,2.97522,La Chapelle-Rablais
SFR,772700575,49.06094,2.6004,Moussy-le-Neuf
SFR,772700578,48.9882,2.85746,Penchard
SFR,772700508,48.47462,3.14122,Sigy
SFR,772700555,48.85944,2.90223,Crécy-la-Chapelle
SFR,772700511,48.42285,3.34766,Passy-sur-Seine
SFR,772700561,49.01588,2.72821,Vinantes
SFR,772700512,48.44301,3.1817,Vimpelles
SFR,772700485,48.3375,2.86363,Villecerf
SFR,772700586,49.01083,2.93862,Varreddes
SFR,772700499,48.37055,2.92807,Varennes-sur-Seine
SFR,772700513,48.39357,3.19539,Bazoches-lès-Bray
SFR,772700486,48.43481,2.9135,Valence-en-Brie
SFR,772700579,49.03809,2.95863,Trocy-en-Multien
SFR,772700557,48.70738,2.62524,Brie-Comte-Robert
SFR,772700514,48.53869,3.33107,Sourdun
SFR,772700535,48.65553,2.6853,Soignolles-en-Brie
SFR,772700530,48.79555,3.07516,Beautheil-Saints
SFR,772700492,48.55396,2.92153,Saint-Ouen-en-Brie
SFR,772700468,48.53027,2.81523,Châtillon-la-Borde
SFR,772700515,48.78909,3.21854,Choisy-en-Brie
SFR,772700564,48.92594,3.0134,Saint-Jean-les-Deux-Jumeaux
SFR,772700474,48.59983,2.7165,Saint-Germain-Laxis
SFR,772700540,48.89858,3.1687,Saint-Cyr-sur-Morin
SFR,772700496,48.34722,2.81583,Moret-Loing-et-Orvanne
SFR,772700518,48.84848,3.23585,Rebais
SFR,772700542,48.92053,2.81385,Isles-lès-Villenoy
SFR,772700543,48.8856,3.0903,Jouarre
SFR,772700523,48.78615,3.30982,La Ferté-Gaucher
SFR,772700493,48.50652,2.83562,Les Écrennes
SFR,772700519,48.52064,3.23518,Longueville
SFR,772700562,49.08454,2.63493,Othis
SFR,772700489,48.38646,3.01197,Marolles-sur-Seine
SFR,772700581,48.9681,2.68726,Messy
SFR,772700520,48.59517,3.2536,Mortery
SFR,772700521,48.53249,3.26557,Sainte-Colombe
SFR,772700502,48.55833,2.69528,Maincy
SFR,772700522,48.52694,3.40418,Melz-sur-Seine
SFR,772700545,48.82872,3.13507,Boissy-le-Châtel
SFR,772700533,48.83055,2.81725,Villeneuve-le-Comte
SFR,772700633,48.87535,2.5845,Chelles
SFR,772700173,48.66843,2.54635,Combs-la-Ville
SFR,772700495,49.03556,2.56974,Mauregard
SFR,772700504,49.01438,2.54183,Mauregard
Bouygues Telecom,772751350,48.76889,2.65389,Ozoir-la-Ferrière
Bouygues Telecom,772751346,48.76499,2.691,Ozoir-la-Ferrière
Bouygues Telecom,772751382,48.86669,2.56897,Chelles
Bouygues Telecom,772751367,48.78513,2.60574,Pontault-Combault
Bouygues Telecom,772750989,48.38646,3.01197,Marolles-sur-Seine
Bouygues Telecom,772750085,48.77705,2.61146,Pontault-Combault
Bouygues Telecom,772750088,48.7908,2.65854,Roissy-en-Brie
Bouygues Telecom,772750090,48.82915,2.74737,Bussy-Saint-Georges
Bouygues Telecom,772750951,48.73823,2.61157,Lésigny
Bouygues Telecom,772750015,48.87794,2.59206,Chelles
Bouygues Telecom,772750013,48.95072,2.60209,Villeparisis
Bouygues Telecom,772750980,48.94674,2.69476,Claye-Souilly
Bouygues Telecom,772750010,48.97508,2.6323,Mitry-Mory
Bouygues Telecom,772750076,48.66023,2.56475,Combs-la-Ville
Bouygues Telecom,772750001,48.88235,2.6261,Brou-sur-Chantereine
Bouygues Telecom,772750012,48.85131,2.5824,Champs-sur-Marne
Bouygues Telecom,772750818,48.90322,2.5886,Chelles
Bouygues Telecom,772750356,48.94839,3.14121,La Ferté-sous-Jouarre
Bouygues Telecom,772750354,48.2211,2.76919,Poligny
Bouygues Telecom,772750132,48.73535,2.73334,Gretz-Armainvilliers
Bouygues Telecom,772750969,48.36039,2.57477,Achères-la-Forêt
Bouygues Telecom,772750106,48.89623,2.88302,Quincy-Voisins
Bouygues Telecom,772750115,48.4817,2.5637,Perthes
Bouygues Telecom,772750109,48.27696,2.69314,Saint-Pierre-lès-Nemours
Bouygues Telecom,772750128,48.49525,2.71038,Chartrettes
Bouygues Telecom,772750137,48.95854,2.86784,Meaux
Bouygues Telecom,772750118,48.31243,2.63605,Villiers-sous-Grez
Bouygues Telecom,772750959,48.42879,2.54061,Fleury-en-Bière
Bouygues Telecom,772750101,48.66934,2.66862,Grisy-Suisnes
Bouygues Telecom,772750791,48.47228,2.87306,Pamfou
Bouygues Telecom,772750127,48.54969,2.75217,Sivry-Courtry
Bouygues Telecom,772750141,48.92594,3.0134,Saint-Jean-les-Deux-Jumeaux
Bouygues Telecom,772750092,48.88936,2.78382,Coupvray
Bouygues Telecom,772750093,48.86822,2.67195,Saint-Thibault-des-Vignes
Bouygues Telecom,772750135,48.85383,2.83987,Coutevroult
Bouygues Telecom,772750131,48.68954,2.5996,Brie-Comte-Robert
Bouygues Telecom,772750094,48.5522,2.64641,Melun
Bouygues Telecom,772750143,48.58311,2.5955,Savigny-le-Temple
Bouygues Telecom,772750123,48.35053,2.89122,Ville-Saint-Jacques
Bouygues Telecom,772750893,48.71017,2.81324,Châtres
Bouygues Telecom,772750113,48.52174,2.63976,Dammarie-les-Lys
Bouygues Telecom,772750949,48.62042,2.5748,Moissy-Cramayel
Bouygues Telecom,772750136,48.82966,2.61597,Noisiel
Bouygues Telecom,772750105,48.40762,2.68847,Fontainebleau
Bouygues Telecom,772750962,48.8856,3.0903,Jouarre
Bouygues Telecom,772750004,48.88363,2.71092,Thorigny-sur-Marne
Bouygues Telecom,772750942,48.79883,2.60875,Pontault-Combault
Bouygues Telecom,772750104,48.54465,2.67838,Melun
Bouygues Telecom,772750964,48.70758,2.57066,Servon
Bouygues Telecom,772750359,48.85419,2.65024,Torcy
Bouygues Telecom,772750357,48.84793,2.61536,Noisiel
Bouygues Telecom,772750367,48.83472,2.66728,Collégien
Bouygues Telecom,772750513,48.40598,2.97185,Montereau-Fault-Yonne
Bouygues Telecom,772750363,48.73588,2.5947,Lésigny
Bouygues Telecom,772750371,48.52694,3.40418,Melz-sur-Seine
Bouygues Telecom,772750373,48.86729,2.70581,Lagny-sur-Marne
Bouygues Telecom,772750944,48.46472,2.51556,Cély
Bouygues Telecom,772750374,48.87023,2.62483,Vaires-sur-Marne
Bouygues Telecom,772750402,48.78615,3.30982,La Ferté-Gaucher
Bouygues Telecom,772750509,48.4149,2.72174,Avon
Bouygues Telecom,772750401,48.88469,2.57608,Chelles
Bouygues Telecom,772750391,48.89272,2.61129,Chelles
Bouygues Telecom,772750387,48.54301,2.63605,Le Mée-sur-Seine
Bouygues Telecom,772750385,48.5307,2.65846,Melun
Bouygues Telecom,772750389,48.52604,2.69341,Vaux-le-Pénil
Bouygues Telecom,772750383,48.86877,2.5779,Chelles
Bouygues Telecom,772750386,48.50864,2.62498,Dammarie-les-Lys
Bouygues Telecom,772750407,48.84564,2.70392,Bussy-Saint-Georges
Bouygues Telecom,772750945,48.54169,2.66059,Melun
Bouygues Telecom,772750429,48.32382,2.56319,La Chapelle-la-Reine
Bouygues Telecom,772750749,48.64431,2.54604,Lieusaint
Bouygues Telecom,772750396,48.95937,2.88432,Meaux
Bouygues Telecom,950750238,49.00508,2.57673,Le Mesnil-Amelot
Bouygues Telecom,772750422,48.85984,2.90159,Crécy-la-Chapelle
Bouygues Telecom,772750430,48.571,2.53334,Saint-Fargeau-Ponthierry
Bouygues Telecom,772750444,48.5604,2.52842,Saint-Fargeau-Ponthierry
Bouygues Telecom,772750967,48.53249,3.26557,Sainte-Colombe
Bouygues Telecom,772750956,48.49676,2.79784,Le Châtelet-en-Brie
Bouygues Telecom,772750431,48.36027,2.9803,Cannes-Écluse
Bouygues Telecom,772750434,48.78779,3.1608,Marolles-en-Brie
Bouygues Telecom,772750954,48.44851,2.8908,Valence-en-Brie
Bouygues Telecom,772750413,48.37055,2.92796,Varennes-sur-Seine
Bouygues Telecom,772750439,49.02748,3.01638,Lizy-sur-Ourcq
Bouygues Telecom,772750421,48.2475,2.7403,Poligny
Bouygues Telecom,772750978,48.22391,2.70757,Bagneaux-sur-Loing
Bouygues Telecom,772750435,48.78909,3.21854,Choisy-en-Brie
Bouygues Telecom,772750427,49.08224,2.68272,Othis
Bouygues Telecom,772750418,48.2995,2.79132,Nonville
Bouygues Telecom,772750417,48.94688,2.87273,Villenoy
Bouygues Telecom,772750449,49.07778,2.79777,Saint-Pathus
Bouygues Telecom,772750446,48.84848,3.23585,Rebais
Bouygues Telecom,772750440,48.88938,2.68916,Pomponne
Bouygues Telecom,772750443,48.66932,2.81281,Chaumes-en-Brie
Bouygues Telecom,772750464,48.25679,2.68641,Saint-Pierre-lès-Nemours
Bouygues Telecom,772750454,49.03044,2.69593,Saint-Mard
Bouygues Telecom,772750447,48.76248,2.66894,Ozoir-la-Ferrière
Bouygues Telecom,772750460,48.80327,3.27585,Jouy-sur-Morin
Bouygues Telecom,772750574,48.51354,2.56892,Boissise-le-Roi
Bouygues Telecom,772750111,48.77419,2.67416,Ozoir-la-Ferrière
Bouygues Telecom,772750806,49.06094,2.6004,Moussy-le-Neuf
Bouygues Telecom,772750844,48.91795,2.76005,Jablines
Bouygues Telecom,772750473,48.70738,2.62524,Brie-Comte-Robert
Bouygues Telecom,772750499,48.62187,2.72261,Champdeuil
Bouygues Telecom,772750510,48.53243,2.53188,Saint-Fargeau-Ponthierry
Bouygues Telecom,772750530,48.68641,2.72322,Coubert
Bouygues Telecom,772750532,48.51804,2.67226,Vaux-le-Pénil
Bouygues Telecom,772750620,48.69974,3.34882,Cerneux
Bouygues Telecom,772750505,48.59956,2.71681,Saint-Germain-Laxis
Bouygues Telecom,772750519,48.43481,2.9135,Valence-en-Brie
Bouygues Telecom,772750943,48.85976,2.7833,Serris
Bouygues Telecom,772750587,48.56536,2.59407,Cesson
Bouygues Telecom,772750491,49.01138,2.93909,Varreddes
Bouygues Telecom,772750496,48.53027,2.81523,Châtillon-la-Borde
Bouygues Telecom,772750506,48.47462,3.14122,Sigy
Bouygues Telecom,772750497,48.48847,2.8481,Les Écrennes
Bouygues Telecom,772750555,48.59467,2.63059,Vert-Saint-Denis
Bouygues Telecom,772750516,49.08454,2.63493,Othis
Bouygues Telecom,772750525,48.69901,2.69783,Grisy-Suisnes
Bouygues Telecom,772750494,48.76129,2.80594,Neufmoutiers-en-Brie
Bouygues Telecom,772750800,48.50652,2.83562,Les Écrennes
Bouygues Telecom,772751396,48.52324,2.59834,Boissise-la-Bertrand
Bouygues Telecom,772751370,48.53377,2.65416,Melun
Bouygues Telecom,772751381,48.53353,2.56601,Boissise-le-Roi
Bouygues Telecom,772751376,48.52537,2.65628,La Rochette
Bouygues Telecom,772751359,48.82588,2.60896,Émerainville
Bouygues Telecom,772751383,48.51604,2.55885,Pringy
Bouygues Telecom,772751362,48.77998,2.66024,Roissy-en-Brie
Bouygues Telecom,772751406,48.84299,2.66539,Bussy-Saint-Martin
Bouygues Telecom,772751377,48.41055,2.78973,Thomery
Bouygues Telecom,772751397,48.82443,2.98594,Pommeuse
Bouygues Telecom,772751369,48.93048,3.20713,Saint-Cyr-sur-Morin
Bouygues Telecom,772751384,48.9642,3.01262,Changis-sur-Marne
Bouygues Telecom,772751385,48.26045,2.70641,Nemours
Bouygues Telecom,772751433,48.85557,2.77561,Serris
Bouygues Telecom,772750528,48.79802,2.70535,Pontcarré
Bouygues Telecom,772750589,48.3446,2.73806,Montigny-sur-Loing
Bouygues Telecom,772750541,48.77434,2.6185,Pontault-Combault
Bouygues Telecom,772751424,48.67004,2.62952,Évry-Grégy-sur-Yerre
Bouygues Telecom,772751423,49.05559,2.67956,Dammartin-en-Goële
Bouygues Telecom,772750926,48.89805,2.6782,Villevaudé
Bouygues Telecom,772751419,48.55062,3.05962,Rampillon
Bouygues Telecom,772750570,48.83011,2.63847,Croissy-Beaubourg
Bouygues Telecom,772750675,48.88893,2.83533,Montry
Bouygues Telecom,772750542,48.80012,2.63409,Roissy-en-Brie
Bouygues Telecom,772750540,48.85599,2.74272,Chanteloup-en-Brie
Bouygues Telecom,772750566,48.85448,2.6675,Saint-Thibault-des-Vignes
Bouygues Telecom,772750544,48.91832,2.59653,Courtry
Bouygues Telecom,772750937,48.7592,2.70052,Ozoir-la-Ferrière
Bouygues Telecom,772750559,48.93687,2.6304,Villeparisis
Bouygues Telecom,772750938,48.61512,2.54938,Lieusaint
Bouygues Telecom,772750571,48.59087,2.56799,Nandy
Bouygues Telecom,772750616,48.53806,2.66835,Melun
Bouygues Telecom,772750946,48.86425,2.78013,Chessy
Bouygues Telecom,772751287,49.00312,2.57708,Le Mesnil-Amelot
Bouygues Telecom,772750581,48.43952,2.60498,Fontainebleau
Bouygues Telecom,772750602,48.9882,2.85746,Penchard
Bouygues Telecom,772750990,48.55821,2.69525,Maincy
Bouygues Telecom,772750609,48.8155,3.02491,Pommeuse
Bouygues Telecom,772751442,48.56241,2.55999,Seine-Port
Bouygues Telecom,772750618,49.00782,2.67522,Thieux
Bouygues Telecom,772750988,48.42285,3.34766,Passy-sur-Seine
Bouygues Telecom,772750613,48.49033,3.30031,Gouaix
Bouygues Telecom,772750698,48.9681,2.68726,Messy
Bouygues Telecom,772750659,48.92053,2.81385,Isles-lès-Villenoy
Bouygues Telecom,772750653,49.03809,2.95863,Trocy-en-Multien
Bouygues Telecom,772750704,48.26259,2.49745,Rumont
Bouygues Telecom,772750121,48.39578,2.95295,Montereau-Fault-Yonne
Bouygues Telecom,772750848,48.83788,2.72004,Bussy-Saint-Georges
Bouygues Telecom,772750649,48.52064,3.23518,Longueville
Bouygues Telecom,772750645,48.75166,3.21002,Choisy-en-Brie
Bouygues Telecom,772750619,48.61832,3.39081,Beauchery-Saint-Martin
Bouygues Telecom,772750634,48.59517,3.2536,Mortery
Bouygues Telecom,772750632,48.53861,3.33112,Sourdun
Bouygues Telecom,772750754,48.96661,2.57419,Mitry-Mory
Bouygues Telecom,772750981,48.89858,3.1687,Saint-Cyr-sur-Morin
Bouygues Telecom,772750705,48.86667,3.13529,Doue
Bouygues Telecom,772750648,49.01588,2.72821,Vinantes
Bouygues Telecom,772750752,48.65553,2.6853,Soignolles-en-Brie
Bouygues Telecom,772750889,48.51074,2.97522,La Chapelle-Rablais
Bouygues Telecom,772750728,48.62007,3.19584,Chenoise-Cucharmoy
Bouygues Telecom,772750709,48.3471,2.81581,Moret-Loing-et-Orvanne
Bouygues Telecom,772750739,48.3375,2.86363,Villecerf
Bouygues Telecom,772750660,48.19513,2.64706,Bougligny
Bouygues Telecom,772750686,48.60197,2.5603,Savigny-le-Temple
Bouygues Telecom,772750691,48.89266,2.71012,Thorigny-sur-Marne
Bouygues Telecom,772750718,48.88563,2.7363,Dampmart
Bouygues Telecom,772750799,48.81599,2.928,Dammartin-sur-Tigeaux
Bouygues Telecom,772750982,48.58625,2.81691,Champeaux
Bouygues Telecom,772750722,49.09314,3.07393,Crouy-sur-Ourcq
Bouygues Telecom,772750713,48.98493,2.62764,Mitry-Mory
Bouygues Telecom,772750759,48.97105,2.76091,Charny
Bouygues Telecom,772750701,48.78706,2.90257,Mortcerf
Bouygues Telecom,772750706,48.56058,2.67988,Rubelles
Bouygues Telecom,772750827,48.56069,2.61373,Vert-Saint-Denis
Bouygues Telecom,772750961,48.55396,2.92153,Saint-Ouen-en-Brie
Bouygues Telecom,772750719,48.39357,3.19539,Bazoches-lès-Bray
Bouygues Telecom,772750921,48.95733,2.68486,Messy
Bouygues Telecom,772750985,48.44301,3.1817,Vimpelles
Bouygues Telecom,772751297,48.84365,2.61576,Noisiel
Bouygues Telecom,772751332,48.87083,2.78308,Chessy
Bouygues Telecom,772750814,49.03597,2.57072,Mauregard
Bouygues Telecom,770750740,48.40662,2.7026,Fontainebleau
Bouygues Telecom,772750789,48.63561,2.9663,Courpalay
Bouygues Telecom,772750953,48.85356,2.78079,Serris
Bouygues Telecom,772750804,48.57332,2.86279,Bombon
Bouygues Telecom,772750905,48.87917,2.66141,Pomponne
Bouygues Telecom,772750925,48.98663,2.76456,Charny
Bouygues Telecom,772750901,49.0127,2.91342,Varreddes
Bouygues Telecom,772750856,48.95963,3.05397,Ussy-sur-Marne
Bouygues Telecom,772750974,48.3349,2.71149,Bourron-Marlotte
Bouygues Telecom,772750441,48.64491,2.8229,Verneuil-l'Étang
Bouygues Telecom,772750948,49.02189,2.59928,Le Mesnil-Amelot
Bouygues Telecom,772750915,48.84795,2.64226,Torcy
Bouygues Telecom,772750916,48.85666,2.627,Noisiel
Bouygues Telecom,772750998,49.00497,2.57136,Le Mesnil-Amelot
Bouygues Telecom,772751264,49.01433,2.54181,Mauregard
Bouygues Telecom,772751281,49.00528,2.60252,Mitry-Mory
Bouygues Telecom,772750975,48.82637,2.71386,Ferrières-en-Brie
Bouygues Telecom,772750936,48.80657,2.61882,Émerainville
Bouygues Telecom,772751007,48.58824,2.59917,Cesson
Bouygues Telecom,772750976,48.82872,3.13507,Boissy-le-Châtel
Bouygues Telecom,772750952,48.8362,2.58561,Champs-sur-Marne
Bouygues Telecom,772750977,49.06302,2.66423,Dammartin-en-Goële
Bouygues Telecom,772750979,48.93541,2.62292,Villeparisis
Bouygues Telecom,772750991,48.75031,2.62194,Lésigny
Bouygues Telecom,772751004,48.56821,2.63097,Vert-Saint-Denis
Bouygues Telecom,772751002,48.55395,2.60387,Cesson
Bouygues Telecom,772750997,48.83979,2.71634,Bussy-Saint-Georges
Bouygues Telecom,772751014,48.14237,2.68835,Château-Landon
Bouygues Telecom,772751003,48.5402,2.55479,Seine-Port
Bouygues Telecom,772750996,48.79555,3.07516,Beautheil-Saints
Bouygues Telecom,772751051,48.83666,2.62446,Lognes
Bouygues Telecom,772751008,48.63112,2.59866,Moissy-Cramayel
Bouygues Telecom,772751017,48.66354,2.57878,Combs-la-Ville
Bouygues Telecom,772751013,48.90259,2.70628,Carnetin
Bouygues Telecom,772751018,48.66843,2.54635,Combs-la-Ville
Bouygues Telecom,772751174,48.87035,2.77941,Chessy
Bouygues Telecom,772751083,48.85417,2.59163,Champs-sur-Marne
Bouygues Telecom,772751277,48.87812,2.61076,Chelles
Bouygues Telecom,772751100,48.84359,2.63403,Lognes
Bouygues Telecom,772751093,48.54231,2.64506,Le Mée-sur-Seine
Bouygues Telecom,772751076,48.53169,2.68248,Vaux-le-Pénil
Bouygues Telecom,772751096,48.95576,2.59024,Mitry-Mory
Bouygues Telecom,772751069,48.58966,2.96785,Grandpuits-Bailly-Carrois
Bouygues Telecom,772750737,48.18249,2.71834,Souppes-sur-Loing
Bouygues Telecom,772750461,48.42527,2.76195,Samoreau
Bouygues Telecom,772751064,48.26736,2.85697,Villemaréchal
Bouygues Telecom,772750411,48.52861,2.74557,Sivry-Courtry
Bouygues Telecom,772750518,48.57361,2.75584,Fouju
Bouygues Telecom,772751058,48.38428,2.95508,Montereau-Fault-Yonne
Bouygues Telecom,772751065,48.38171,3.04106,Marolles-sur-Seine
Bouygues Telecom,772750736,48.45671,3.05318,Montigny-Lencoup
Bouygues Telecom,772751025,48.61304,2.88612,Mormant
Bouygues Telecom,772750966,48.58749,2.72419,Saint-Germain-Laxis
Bouygues Telecom,772750716,48.28192,2.95959,Voulx
Bouygues Telecom,772750527,48.38944,2.55501,Noisy-sur-École
Bouygues Telecom,772751073,48.29115,2.68077,Grez-sur-Loing
Bouygues Telecom,772750874,48.41,2.63212,Fontainebleau
Bouygues Telecom,772751055,48.48864,2.51237,Saint-Sauveur-sur-École
Bouygues Telecom,772751077,48.37125,3.13133,Gravon
Bouygues Telecom,772751026,48.57249,2.67193,Voisenon
Bouygues Telecom,772751091,48.42029,2.93385,Forges
Bouygues Telecom,772751079,48.3975,2.86308,Vernou-la-Celle-sur-Seine
Bouygues Telecom,772750147,48.37944,2.82112,Moret-Loing-et-Orvanne
Bouygues Telecom,772751072,48.17041,2.8922,Égreville
Bouygues Telecom,772751056,48.40977,2.74154,Fontainebleau
Bouygues Telecom,772751078,48.43661,2.53129,Fleury-en-Bière
Bouygues Telecom,772751043,48.48539,2.76579,Fontaine-le-Port
Bouygues Telecom,772751023,48.16296,2.73587,Château-Landon
Bouygues Telecom,772750468,48.39359,2.79518,Champagne-sur-Seine
Bouygues Telecom,772751067,48.4645,2.85595,Pamfou
Bouygues Telecom,772751054,48.50105,2.58663,Villiers-en-Bière
Bouygues Telecom,772751024,48.54182,2.79581,Châtillon-la-Borde
Bouygues Telecom,772750802,48.47061,2.60889,Chailly-en-Bière
Bouygues Telecom,772750130,48.442,2.77601,Héricy
Bouygues Telecom,772750652,48.24314,2.91414,Lorrez-le-Bocage-Préaux
Bouygues Telecom,772750362,48.37012,3.0947,Misy-sur-Yonne
Bouygues Telecom,772751057,48.34326,2.77408,Montigny-sur-Loing
Bouygues Telecom,772751029,48.56406,3.01134,Nangis
Bouygues Telecom,772751092,48.40236,3.025,Saint-Germain-Laval
Bouygues Telecom,772751074,48.3416,2.611,Ury
Bouygues Telecom,772751075,48.21985,2.6065,Aufferville
Bouygues Telecom,772751070,48.55661,2.97814,Nangis
Bouygues Telecom,772751068,48.47055,2.97987,Laval-en-Brie
Bouygues Telecom,772751027,48.51438,3.03134,Villeneuve-les-Bordes
Bouygues Telecom,772750766,48.32039,2.68301,Grez-sur-Loing
Bouygues Telecom,772751095,48.40172,2.69167,Fontainebleau
Bouygues Telecom,772751085,48.39446,2.76319,Fontainebleau
Bouygues Telecom,772751066,48.30375,2.83449,Villemer
Bouygues Telecom,772751087,48.36535,2.49089,Noisy-sur-École
Bouygues Telecom,772751090,48.21742,2.9553,Vaux-sur-Lunain
Bouygues Telecom,772751061,48.15749,2.81919,Bransles
Bouygues Telecom,772751062,48.31026,2.45715,Buthiers
Bouygues Telecom,772751088,48.26916,2.68418,Saint-Pierre-lès-Nemours
Bouygues Telecom,772751016,48.26948,2.7062,Nemours
Bouygues Telecom,772751084,48.40329,2.72953,Avon
Bouygues Telecom,772750470,48.46657,2.69176,Bois-le-Roi
Bouygues Telecom,772751052,48.83361,2.6503,Lognes
Bouygues Telecom,772751042,48.79731,2.64268,Roissy-en-Brie
Bouygues Telecom,772751030,48.69581,3.23648,Beton-Bazoches
Bouygues Telecom,772751032,48.55963,3.15639,Maison-Rouge
Bouygues Telecom,772750564,48.47376,3.08505,Gurcy-le-Châtel
Bouygues Telecom,772750742,48.50727,3.20239,Savins
Bouygues Telecom,772751036,48.63101,3.02999,Gastins
Bouygues Telecom,772750353,48.55277,3.3078,Provins
Bouygues Telecom,772750646,48.87189,3.34813,Villeneuve-sur-Bellot
Bouygues Telecom,772750866,49.05664,3.1031,Vendrest
Bouygues Telecom,772750867,49.05444,3.14047,Coulombs-en-Valois
Bouygues Telecom,772751113,49.04798,3.17074,Dhuisy
Bouygues Telecom,772751039,48.54186,3.46674,Chalautre-la-Grande
Bouygues Telecom,772751041,48.91148,3.22964,Orly-sur-Morin
Bouygues Telecom,772751086,48.79822,3.43471,Meilleray
Bouygues Telecom,772750448,48.76637,3.36473,La Chapelle-Moutils
Bouygues Telecom,772751045,48.88351,3.2938,Sablonnières
Bouygues Telecom,772751046,48.42425,3.10982,Châtenay-sur-Seine
Bouygues Telecom,772750934,48.6455,3.40718,Villiers-Saint-Georges
Bouygues Telecom,772751035,48.66487,3.17563,Bannost-Villegagnon
Bouygues Telecom,772751031,48.77261,3.29081,La Ferté-Gaucher
Bouygues Telecom,772750380,48.39805,3.23668,Mousseaux-lès-Bray
Bouygues Telecom,772750376,48.69444,3.44791,Montceaux-lès-Provins
Bouygues Telecom,772751034,48.82259,3.38112,Saint-Barthélemy
Bouygues Telecom,772751044,48.68854,3.07518,Vaudoy-en-Brie
Bouygues Telecom,772751198,49.04972,2.61501,Moussy-le-Vieux
Bouygues Telecom,772751216,48.92904,2.64354,Le Pin
